loc,folio,line_order,token_position,token,role,module,status,meta_I,meta_L,meta_H,line_marker_family,stratum_I_L_H_marker,semantic_function,pass20_tier
"f93v.9,+P0",f93v,3918,6,cthol,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f93v.9,+P0",f93v,3918,7,oly,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f93v.9,+P0",f93v,3918,8,ytchol,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f93v.9,+P0",f93v,3918,9,sar,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f93v.9,+P0",f93v,3918,10,dar,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f93v.10,+P0",f93v,3919,1,ychol,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f93v.10,+P0",f93v,3919,2,chs,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f93v.10,+P0",f93v,3919,3,ckhy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f93v.10,+P0",f93v,3919,4,scheeol,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,1,todal,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,2,cholky,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,3,qokal,H08,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,4,shdy,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,5,qoky,H01,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,6,otody,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,7,qokolchey,H08,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,8,qokair,H08,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94r.3,+P0",f94r,3922,9,opary,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,1,ycheeo,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,2,lkeol,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,3,otor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,4,opchdy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,5,qotar,H13,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,6,aral,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,7,otor,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,8,otchy,R01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,9,tody,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f94v.6,+P0",f94v,3934,10,oty,R01,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S2_STRONG_BUT_PARTIAL_TRANSCRIPTION_CORE
"f95r1.9,+P0",f95r1,3949,1,tchdy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,2,tchor,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,3,chol,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,4,tar,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,5,chdy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,6,okol,R07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,7,ykoldy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,8,olkeedy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,9,qotaiin,H13,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r1.9,+P0",f95r1,3949,10,or,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.1,@P0",f95r2,3952,1,kshedy,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_start,H|B|3|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.1,@P0",f95r2,3952,2,or,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_start,H|B|3|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.1,@P0",f95r2,3952,3,chdy,R02,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_start,H|B|3|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.1,@P0",f95r2,3952,4,dalfchy,R09,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_start,H|B|3|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.1,@P0",f95r2,3952,5,qodaiin,H07,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_start,H|B|3|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.1,@P0",f95r2,3952,6,chckhyfchy,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_start,H|B|3|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.1,@P0",f95r2,3952,7,daraiin,R00,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_start,H|B|3|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.1,@P0",f95r2,3952,8,dalal,R06,G2,FORMAL_G2_CORE_LOCAL_KERNEL,H,B,3,paragraph_start,H|B|3|paragraph_start,zone-local kernel / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,1,tshod,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,2,qokal,H08,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,3,ody,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,4,chcfhol,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,5,okal,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,6,chedy,R02,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,7,dalshdy,R09,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,8,qopchdy,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f95r2.5,+P0",f95r2,3956,9,kary,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,B,3,paragraph_continuation,H|B|3|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.2,+P0",f96r,3982,1,ytol,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.2,+P0",f96r,3982,2,oteeor,R01,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.2,+P0",f96r,3982,3,sheol,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.2,+P0",f96r,3982,4,oteey,R01,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.2,+P0",f96r,3982,5,qokeody,H11,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.2,+P0",f96r,3982,6,qokeeody,H11,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.2,+P0",f96r,3982,7,cthey,R04,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.5,+P0",f96r,3985,1,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.5,+P0",f96r,3985,2,chodaiin,R00,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.5,+P0",f96r,3985,3,cthey,R04,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.5,+P0",f96r,3985,4,tol,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.5,+P0",f96r,3985,5,sheor,R06,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.5,+P0",f96r,3985,6,qokeol,H08,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.5,+P0",f96r,3985,7,okol,R07,G1,FORMAL_G1_GLOBAL_FRAME,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.7,+P0",f96r,3987,1,oiir,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.7,+P0",f96r,3987,2,or,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.7,+P0",f96r,3987,3,ckhor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.7,+P0",f96r,3987,4,chkey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.7,+P0",f96r,3987,5,ckhocthy,R04,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.7,+P0",f96r,3987,6,or,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96r.7,+P0",f96r,3987,7,chockhy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96v.13,+P0",f96v,4006,1,soysar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f96v.13,+P0",f96v,4006,2,cheor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,H,A,1,paragraph_continuation,H|A|1|paragraph_continuation,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.2,@Lf",f99r,4008,1,okary,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.3,@Lf",f99r,4009,1,darar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.4,@Lf",f99r,4010,1,oky,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.5,@Lf",f99r,4011,1,salo,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.6,@Lf",f99r,4012,1,aro,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.7,+Lf",f99r,4013,1,ain,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,+L,P|A|1|+L,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.8,@Lf",f99r,4014,1,okor,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.9,@Lf",f99r,4015,1,ralol,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.10,@Lf",f99r,4016,1,skeeal,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.11,@Lf",f99r,4017,1,okary,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.12,@Lf",f99r,4018,1,okolo,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.13,@Lf",f99r,4019,1,otalam,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,1,qokeor,H08,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,2,chol,R07,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,3,ykol,R06,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,4,cheey,R06,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,5,chody,R00,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,6,ckhol,R00,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,7,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,8,okeoly,R00,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,9,daiin,R10,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.18,+P0",f99r,4024,10,ckhy,R00,G1,FORMAL_G1_GLOBAL_FRAME,P,A,1,paragraph_continuation,P|A|1|paragraph_continuation,relational frame / record line,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.19,@Lc",f99r,4025,1,oparal,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.20,@Lf",f99r,4026,1,oaro,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.21,@Lf",f99r,4027,1,aloly,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.23,@Lf",f99r,4029,1,choky,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.24,@Lf",f99r,4030,1,oky,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.25,@Lf",f99r,4031,1,okeoly,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.26,@Lf",f99r,4032,1,yteold,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.27,@Lf",f99r,4033,1,cheotchy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.32,@Lc",f99r,4038,1,tsholdy,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.33,@Lf",f99r,4039,1,okos,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.34,@Lf",f99r,4040,1,oekey,R00,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
"f99r.35,@Lf",f99r,4041,1,dar,R06,G3C,FORMAL_G3C_NONFRAME_SHORTFORM_HP,P,A,1,label_or_marginal,P|A|1|label_or_marginal,compact label / index / list entry,S1_MULTI_TRANSCRIPTION_STRICT_CORE
